dateCreated,dateUpdated,status,scrape_date,title,body,full_review,rating,isRecommended,helpfulCount,unhelpfulCount,isIncentivized,productName,productVariantName,productUrl,productImageUrl,variantId,tags,attributesWithRating,productAttributes,adaptability_for_various_users_mention,adaptability_for_various_users_sentiment,adjustable_features_mention,adjustable_features_sentiment,armrest_and_headrest_features_mention,armrest_and_headrest_features_sentiment,backrest_comfort_and_adjustability_mention,backrest_comfort_and_adjustability_sentiment,comparison_with_competitors_mention,comparison_with_competitors_sentiment,cost_vs_value_mention,cost_vs_value_sentiment,customer_loyalty_and_satisfaction_mention,customer_loyalty_and_satisfaction_sentiment,customer_service_mention,customer_service_sentiment,delivery_and_packaging_mention,delivery_and_packaging_sentiment,ease_of_assembly_mention,ease_of_assembly_sentiment,longevity_mention,longevity_sentiment,lumbar_support_quality_mention,lumbar_support_quality_sentiment,material_and_build_quality_mention,material_and_build_quality_sentiment,posture_and_extended_sitting_comfort_mention,posture_and_extended_sitting_comfort_sentiment,recommendations_for_specific_users_mention,recommendations_for_specific_users_sentiment,seat_cushion_firmness_mention,seat_cushion_firmness_sentiment,tall_mention,tall_sentiment,visual_appeal_and_fit_mention,visual_appeal_and_fit_sentiment,warranty_and_return_policies_mention,warranty_and_return_policies_sentiment,wheels_and_floor_compatibility_mention,wheels_and_floor_compatibility_sentiment
2024-08-30T01:14:14.687Z,2024-08-30T01:14:14.687Z,approved,2024-11-28,Worth the investment,"I researched chairs once I landed my WFM job. I wanted something that was supportive, ergonomic, and aesthetically pleasing since it was going to be out and about. The verve chair met all of those marks. I’m very happy with the purchase and will be purchasing the head support attachment next.","Worth the investment: I researched chairs once I landed my WFM job. I wanted something that was supportive, ergonomic, and aesthetically pleasing since it was going to be out and about. The verve chair met all of those marks. I’m very happy with the purchase and will be purchasing the head support attachment next.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-28T15:49:52.000Z,2024-08-28T15:49:52.000Z,approved,2024-11-28,5 Stars,Very comfortable and nice.,5 Stars: Very comfortable and nice.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-28T15:49:17.000Z,2024-08-28T15:49:17.000Z,approved,2024-11-28,5 Stars,Very comfortable and nice.,5 Stars: Very comfortable and nice.,5,1.0,0,0,False,Verve Chair,Galaxy / Standard,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/files/20220513_VerveChair_FrontPersp_DarkBlue_x280.jpg?v=1695306444,39633980260387,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-26T21:57:33.940Z,2024-08-26T21:57:33.940Z,approved,2024-11-28,Branch Verve Chair Review,"This chair is just the right color for my space. It came packaged perfectly, and went together easily. It is very comfortable and stylish, too.","Branch Verve Chair Review: This chair is just the right color for my space. It came packaged perfectly, and went together easily. It is very comfortable and stylish, too.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-23T01:53:08.267Z,2024-08-23T01:53:08.267Z,approved,2024-11-28,As Advertised,It works just like it was advertised. Good value.,As Advertised: It works just like it was advertised. Good value.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-08-21T22:10:59.027Z,2024-08-21T22:10:59.027Z,approved,2024-11-28,Chair Review,Overall very happy. Shipping was prompt and item feels high quality. Also forces me to sit properly with proper posture. Would definitely recommend.,Chair Review: Overall very happy. Shipping was prompt and item feels high quality. Also forces me to sit properly with proper posture. Would definitely recommend.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-08-14T23:49:22.927Z,2024-08-14T23:49:22.927Z,approved,2024-11-28,Best office chair ever!,"Purchasing was easy (and love the color options), shipped and arrived ahead of schedule (which never happens with furniture these days), assembly was extremely easy yet is solid and not flimsy, and I love using the chair! I spent over 6 months trying to shop for a chair and couldn’t be more pleased!! I love that I can also later decide to add the headrest if I decide that would work better ergonomically. I don’t think I’ve found any other where that decision can be made after the initial purchase, great option to have! I highly recommend Branch and the Verve chair to anyone!!","Best office chair ever!: Purchasing was easy (and love the color options), shipped and arrived ahead of schedule (which never happens with furniture these days), assembly was extremely easy yet is solid and not flimsy, and I love using the chair! I spent over 6 months trying to shop for a chair and couldn’t be more pleased!! I love that I can also later decide to add the headrest if I decide that would work better ergonomically. I don’t think I’ve found any other where that decision can be made after the initial purchase, great option to have! I highly recommend Branch and the Verve chair to anyone!!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-12T15:46:00.087Z,2024-08-12T15:46:00.087Z,approved,2024-11-28,Great Chair in Beautiful Colors,"Easily assembled, so far great experience using it. Even recommended it to a friend and they bought a chair as well.","Great Chair in Beautiful Colors: Easily assembled, so far great experience using it. Even recommended it to a friend and they bought a chair as well.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-08-09T17:52:58.047Z,2024-08-09T17:52:58.047Z,approved,2024-11-28,An absolute game changer!,"I am so happy I discovered BRANCH and the Verve Chair! I had been shopping for a bar-height adjustable stool for my tall workbench, but they were so clunky and fussy that I couldn't commit. Drawn by the aesthetic of Branch, I went to their store in NYC and fell in love with the comfort and adjustability of Verve. Buying a ""regular-height"" chair actually meant I had to completely reconfigure my workspace and lower my bench, and it is SO WORTH IT! No more pain, no more twisting, no more using a stool as a footrest... and I get the bonus of a nicely controlled recline (with head rest!) that is helpful when in videoconferences or simply watching videos. The deep blue is very classy. The ability to control the depth of the seat is invaluable. At first I was bummed the arms don't adjust but that's proven not to be an issue for me. I'm hoping they come out with PURPLE!","An absolute game changer!: I am so happy I discovered BRANCH and the Verve Chair! I had been shopping for a bar-height adjustable stool for my tall workbench, but they were so clunky and fussy that I couldn't commit. Drawn by the aesthetic of Branch, I went to their store in NYC and fell in love with the comfort and adjustability of Verve. Buying a ""regular-height"" chair actually meant I had to completely reconfigure my workspace and lower my bench, and it is SO WORTH IT! No more pain, no more twisting, no more using a stool as a footrest... and I get the bonus of a nicely controlled recline (with head rest!) that is helpful when in videoconferences or simply watching videos. The deep blue is very classy. The ability to control the depth of the seat is invaluable. At first I was bummed the arms don't adjust but that's proven not to be an issue for me. I'm hoping they come out with PURPLE!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,1,positive,1,positive,1,neutral,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned
2024-08-07T03:32:33.000Z,2024-08-07T03:32:33.000Z,approved,2024-11-28,5 Stars,"Easy ordering, shipping and comfortable chair.","5 Stars: Easy ordering, shipping and comfortable chair.",5,1.0,0,0,False,Verve Chair,Galaxy / Standard,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/files/20220513_VerveChair_FrontPersp_DarkBlue_x280.jpg?v=1695306444,39633980260387,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-08-07T03:32:33.000Z,2024-08-07T03:32:33.000Z,approved,2024-11-28,5 Stars,"Easy ordering, shipping and comfortable chair.","5 Stars: Easy ordering, shipping and comfortable chair.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-08-06T22:35:40.520Z,2024-08-06T22:35:40.520Z,approved,2024-11-28,Branch Verve Chair,"Love this chair! So happy with my purchase of the Verve chair. Great support, very comfortable and aesthetically pleasing too.","Branch Verve Chair: Love this chair! So happy with my purchase of the Verve chair. Great support, very comfortable and aesthetically pleasing too.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-07-25T21:39:25.590Z,2024-07-25T21:39:25.590Z,approved,2024-11-28,I love my chair!,Installation was easy and it looks great! It is the most comfortable work chair I have owned.,I love my chair!: Installation was easy and it looks great! It is the most comfortable work chair I have owned.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-07-25T16:16:40.440Z,2024-07-25T16:16:40.440Z,approved,2024-11-28,Perfect!,"It took me less than 10 minutes to put together and the chair is amazing. Great quality, functionality and style/color. It really upgraded my room and work experience!","Perfect!: It took me less than 10 minutes to put together and the chair is amazing. Great quality, functionality and style/color. It really upgraded my room and work experience!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-07-23T23:22:22.590Z,2024-07-23T23:22:22.590Z,approved,2024-11-28,Just great,"This chair is stunning, comfortable and easy to set up. Super happy with the purchase!!","Just great: This chair is stunning, comfortable and easy to set up. Super happy with the purchase!!",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,0,not mentioned,0,not mentioned
2024-07-23T01:10:54.790Z,2024-07-23T01:10:54.790Z,approved,2024-11-28,Fantastic Chair,"Firm and adjustable, this chair is a back and booty saver.","Fantastic Chair: Firm and adjustable, this chair is a back and booty saver.",5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
2024-07-18T15:01:53.107Z,2024-07-18T15:01:53.107Z,approved,2024-11-28,Great Office Chair,The materials for this chair are very solid and it seems very durable. Assembly is easy and the provided instructions are clear. The chair offers many seating positions and sitting for hours is comfortable.,Great Office Chair: The materials for this chair are very solid and it seems very durable. Assembly is easy and the provided instructions are clear. The chair offers many seating positions and sitting for hours is comfortable.,5,1.0,0,0,False,Verve Chair,,//www.branchfurniture.com/products/verve-chair,https://cdn.shopify.com/s/files/1/0124/5662/4187/products/coralherocopy_x280.jpg?v=1652368917,,,,,0,not mentioned,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,1,positive,1,positive,0,not mentioned,1,positive,1,positive,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned,0,not mentioned
